1       CPU: 2,448436                   RAM: 2267                       D˜SK: 0
805     CPU: 7,665936                   RAM: 2499                       D˜SK: 0,07802439
806     CPU: 4,26188                    RAM: 2503                       D˜SK: 0,1337398
807     CPU: 6,673767                   RAM: 2506                       D˜SK: 1,896883
808     CPU: 4,272319                   RAM: 2509                       D˜SK: 0,1180501
809     CPU: 7,709575                   RAM: 2511                       D˜SK: 0,0848067
810     CPU: 2,985682                   RAM: 2510                       D˜SK: 0,02713123
811     CPU: 6,631425                   RAM: 2501                       D˜SK: 0,07835016
812     CPU: 8,647598                   RAM: 2503                       D˜SK: 0,1924219
813     CPU: 9,001108                   RAM: 2503                       D˜SK: 0,0809204
814     CPU: 2,390386                   RAM: 2507                       D˜SK: 0
815     CPU: 3,291589                   RAM: 2510                       D˜SK: 0,1177057
816     CPU: 6,986639                   RAM: 2513                       D˜SK: 0,1545144
817     CPU: 5,803612                   RAM: 2504                       D˜SK: 0,1681956
818     CPU: 6,759652                   RAM: 2503                       D˜SK: 0,02700947
819     CPU: 10,25221                   RAM: 2505                       D˜SK: 0,2146966
820     CPU: 4,713111                   RAM: 2507                       D˜SK: 0,09727008
821     CPU: 11,73414                   RAM: 2512                       D˜SK: 0,1093136
822     CPU: 7,185431                   RAM: 2504                       D˜SK: 0,2156371
823     CPU: 3,35621                    RAM: 2506                       D˜SK: 0,06871863
824     CPU: 2,776419                   RAM: 2506                       D˜SK: 0,05730855
825     CPU: 6,884836                   RAM: 2511                       D˜SK: 0,07745078
826     CPU: 4,561104                   RAM: 2511                       D˜SK: 0,02735472
827     CPU: 7,337533                   RAM: 2507                       D˜SK: 0,1279284
828     CPU: 10,91856                   RAM: 2501                       D˜SK: 0,07285363
829     CPU: 9,96872                    RAM: 2505                       D˜SK: 0,1624937
830     CPU: 12,41299                   RAM: 2508                       D˜SK: 0,2170528
831     CPU: 11,04016                   RAM: 2503                       D˜SK: 0,2506003
832     CPU: 5,368854                   RAM: 2505                       D˜SK: 0,1332768
833     CPU: 8,756494                   RAM: 2510                       D˜SK: 0,0273637
834     CPU: 9,465623                   RAM: 2500                       D˜SK: 0,09985295
835     CPU: 3,02904                    RAM: 2503                       D˜SK: 0,3094213
836     CPU: 4,432388                   RAM: 2505                       D˜SK: 1,465779
837     CPU: 6,059126                   RAM: 2509                       D˜SK: 0,5713257
838     CPU: 7,150123                   RAM: 2507                       D˜SK: 0,05903876
839     CPU: 5,993587                   RAM: 2505                       D˜SK: 1,864385
840     CPU: 4,735961                   RAM: 2500                       D˜SK: 0,1149897
841     CPU: 7,150734                   RAM: 2503                       D˜SK: 0,02679393
842     CPU: 5,308151                   RAM: 2505                       D˜SK: 3,441881
843     CPU: 9,229948                   RAM: 2510                       D˜SK: 0,07778091
844     CPU: 7,49671                    RAM: 2499                       D˜SK: 0,1897711
845     CPU: 2,682546                   RAM: 2496                       D˜SK: 0
846     CPU: 5,531023                   RAM: 2499                       D˜SK: 0,07821003
847     CPU: 8,308627                   RAM: 2503                       D˜SK: 1,374288
848     CPU: 5,87235                    RAM: 2505                       D˜SK: 0,08242759
849     CPU: 6,526723                   RAM: 2507                       D˜SK: 0,08463957
850     CPU: 8,511099                   RAM: 2496                       D˜SK: 0,1803765
851     CPU: 13,61729                   RAM: 2501                       D˜SK: 5,605045
852     CPU: 9,444483                   RAM: 2500                       D˜SK: 0,1556576
853     CPU: 4,530159                   RAM: 2502                       D˜SK: 0,02400493
854     CPU: 3,745085                   RAM: 2504                       D˜SK: 0,07628889
855     CPU: 9,739499                   RAM: 2504                       D˜SK: 0,0499968
856     CPU: 1,263125                   RAM: 2507                       D˜SK: 1,341503
857     CPU: 5,235747                   RAM: 2510                       D˜SK: 0,1071642
858     CPU: 4,747917                   RAM: 2501                       D˜SK: 0,1195887
859     CPU: 2,867968                   RAM: 2503                       D˜SK: 0,1552806
860     CPU: 4,938015                   RAM: 2505                       D˜SK: 0,02643174
861     CPU: 4,705551                   RAM: 2509                       D˜SK: 0,1381512
862     CPU: 8,225895                   RAM: 2509                       D˜SK: 0,1694269
863     CPU: 5,700684                   RAM: 2499                       D˜SK: 0,07866001
864     CPU: 9,592731                   RAM: 2501                       D˜SK: 0,02454395
865     CPU: 2,096393                   RAM: 2503                       D˜SK: 0,05149894
866     CPU: 2,199086                   RAM: 2505                       D˜SK: 0,08067304
867     CPU: 11,16514                   RAM: 2508                       D˜SK: 0,5710778
868     CPU: 8,740734                   RAM: 2498                       D˜SK: 0,02636196
869     CPU: 7,583917                   RAM: 2502                       D˜SK: 0,1576379
870     CPU: 10,68218                   RAM: 2504                       D˜SK: 0,07264302
871     CPU: 9,513312                   RAM: 2502                       D˜SK: 0,1085591
872     CPU: 1,779854                   RAM: 2504                       D˜SK: 0,1072989
873     CPU: 8,655581                   RAM: 2509                       D˜SK: 0,08375706
874     CPU: 5,139713                   RAM: 2514                       D˜SK: 16,09306
875     CPU: 5,949461                   RAM: 2503                       D˜SK: 0,08050436
876     CPU: 3,828543                   RAM: 2503                       D˜SK: 0
877     CPU: 6,05445                    RAM: 2506                       D˜SK: 0,1430081
878     CPU: 7,33415                    RAM: 2509                       D˜SK: 0,1539267
879     CPU: 5,326828                   RAM: 2513                       D˜SK: 0,5874646
880     CPU: 3,447411                   RAM: 2514                       D˜SK: 0,05407626
881     CPU: 6,784173                   RAM: 2503                       D˜SK: 3,627973
882     CPU: 5,614494                   RAM: 2505                       D˜SK: 0,1859981
883     CPU: 6,728225                   RAM: 2509                       D˜SK: 1,134271
884     CPU: 4,019176                   RAM: 2512                       D˜SK: 0,3925397
885     CPU: 7,290431                   RAM: 2513                       D˜SK: 0,8776895
886     CPU: 5,222674                   RAM: 2510                       D˜SK: 0,1066151
887     CPU: 2,441158                   RAM: 2514                       D˜SK: 0,0902878
888     CPU: 9,253142                   RAM: 2525                       D˜SK: 0,1279981
889     CPU: 3,987279                   RAM: 2527                       D˜SK: 0,1003408
890     CPU: 10,2246                    RAM: 2530                       D˜SK: 0,1522336
891     CPU: 9,425352                   RAM: 2524                       D˜SK: 0,02638209
892     CPU: 5,60675                    RAM: 2526                       D˜SK: 0,1678779
893     CPU: 6,96755                    RAM: 2528                       D˜SK: 0,1017433
894     CPU: 6,259749                   RAM: 2530                       D˜SK: 0,08471011
895     CPU: 5,680328                   RAM: 2522                       D˜SK: 0,02788457
896     CPU: 5,503627                   RAM: 2524                       D˜SK: 0,1122802
897     CPU: 6,893959                   RAM: 2526                       D˜SK: 0,2173737
898     CPU: 4,324076                   RAM: 2528                       D˜SK: 0,05776998
899     CPU: 10,86982                   RAM: 2521                       D˜SK: 0,07894232
900     CPU: 4,418452                   RAM: 2519                       D˜SK: 0,2149422
901     CPU: 6,957411                   RAM: 2522                       D˜SK: 0,1062183
902     CPU: 3,21293                    RAM: 2524                       D˜SK: 0,2462984
903     CPU: 8,339055                   RAM: 2526                       D˜SK: 0,0268288
904     CPU: 9,552534                   RAM: 2521                       D˜SK: 0,5677045
905     CPU: 6,392627                   RAM: 2526                       D˜SK: 0,04993762
906     CPU: 3,244908                   RAM: 2530                       D˜SK: 0,02722635
907     CPU: 13,78979                   RAM: 2557                       D˜SK: 2,614207
908     CPU: 8,283074                   RAM: 2553                       D˜SK: 0,1097437
909     CPU: 4,001819                   RAM: 2545                       D˜SK: 0,09272031
910     CPU: 11,70191                   RAM: 2547                       D˜SK: 0,1149035
911     CPU: 8,601208                   RAM: 2549                       D˜SK: 0,0536791
912     CPU: 6,254906                   RAM: 2551                       D˜SK: 0,2172283
913     CPU: 8,969471                   RAM: 2554                       D˜SK: 0,08247568
914     CPU: 7,617582                   RAM: 2556                       D˜SK: 0,02633173
915     CPU: 4,566308                   RAM: 2556                       D˜SK: 0,1032294
916     CPU: 4,230701                   RAM: 2547                       D˜SK: 0,6315368
917     CPU: 4,117375                   RAM: 2550                       D˜SK: 0,7986199
918     CPU: 8,001515                   RAM: 2553                       D˜SK: 0,02662537
919     CPU: 3,006892                   RAM: 2556                       D˜SK: 0,3103187
920     CPU: 6,637195                   RAM: 2557                       D˜SK: 0,09829186
921     CPU: 3,297863                   RAM: 2558                       D˜SK: 0,05940297
922     CPU: 11,78738                   RAM: 2546                       D˜SK: 0,1038791
923     CPU: 5,318486                   RAM: 2548                       D˜SK: 0,1028981
924     CPU: 10,92105                   RAM: 2550                       D˜SK: 0,08650662
925     CPU: 6,233011                   RAM: 2555                       D˜SK: 0,1025788
926     CPU: 7,104688                   RAM: 2545                       D˜SK: 0,02663039
927     CPU: 6,533201                   RAM: 2547                       D˜SK: 0,3170781
928     CPU: 4,84128                    RAM: 2549                       D˜SK: 0,5310773
929     CPU: 9,151623                   RAM: 2553                       D˜SK: 0,07008429
930     CPU: 11,4777                    RAM: 2545                       D˜SK: 0,02600672
931     CPU: 3,881354                   RAM: 2548                       D˜SK: 0,05672973
932     CPU: 3,830461                   RAM: 2550                       D˜SK: 1,262634
933     CPU: 6,973393                   RAM: 2552                       D˜SK: 6,117843
934     CPU: 6,918599                   RAM: 2547                       D˜SK: 0,8816475
935     CPU: 3,142568                   RAM: 2551                       D˜SK: 0,0597638
936     CPU: 9,622526                   RAM: 2553                       D˜SK: 0,08871292
937     CPU: 6,20974                    RAM: 2554                       D˜SK: 0,07714982
938     CPU: 7,197807                   RAM: 2550                       D˜SK: 0,05850379
939     CPU: 7,943594                   RAM: 2546                       D˜SK: 0,1086616
940     CPU: 7,118498                   RAM: 2548                       D˜SK: 0,1096265
941     CPU: 9,773401                   RAM: 2544                       D˜SK: 0
942     CPU: 1,256208                   RAM: 2546                       D˜SK: 0,2070881
943     CPU: 9,05694                    RAM: 2550                       D˜SK: 1,312732
944     CPU: 6,352427                   RAM: 2552                       D˜SK: 0,1283393
945     CPU: 8,199757                   RAM: 2552                       D˜SK: 1,78375
946     CPU: 10,60846                   RAM: 2550                       D˜SK: 0,09793672
947     CPU: 5,05925                    RAM: 2544                       D˜SK: 0,9797643
948     CPU: 7,566422                   RAM: 2547                       D˜SK: 0,3167226
949     CPU: 10,73255                   RAM: 2549                       D˜SK: 0,1855056
950     CPU: 10,24875                   RAM: 2545                       D˜SK: 0,910274
951     CPU: 7,242441                   RAM: 2545                       D˜SK: 0,2150659
952     CPU: 5,284548                   RAM: 2547                       D˜SK: 0,7931631
953     CPU: 3,979113                   RAM: 2551                       D˜SK: 13,48457
954     CPU: 5,412447                   RAM: 2552                       D˜SK: 0,09443977
955     CPU: 3,548957                   RAM: 2544                       D˜SK: 0,7374619
956     CPU: 10,53468                   RAM: 2546                       D˜SK: 0,07553367
957     CPU: 7,235943                   RAM: 2551                       D˜SK: 0,5245838
958     CPU: 8,68373                    RAM: 2544                       D˜SK: 1,106474
959     CPU: 8,509565                   RAM: 2548                       D˜SK: 0,07841183
960     CPU: 8,288445                   RAM: 2541                       D˜SK: 0,02424086
961     CPU: 11,3808                    RAM: 2542                       D˜SK: 1,949516
962     CPU: 34,90724                   RAM: 2511                       D˜SK: 54,61641
963     CPU: 12,28724                   RAM: 2520                       D˜SK: 18,73571
964     CPU: 3,2936                     RAM: 2515                       D˜SK: 0
965     CPU: 3,264894                   RAM: 2516                       D˜SK: 0,8959714
966     CPU: 0,6747133                  RAM: 2509                       D˜SK: 0
967     CPU: 0,5850482                  RAM: 2509                       D˜SK: 0
968     CPU: 11,6489                    RAM: 2504                       D˜SK: 0,1024947
969     CPU: 5,054192                   RAM: 2509                       D˜SK: 4,930313
970     CPU: 9,075227                   RAM: 2508                       D˜SK: 0,5758985
971     CPU: 9,200445                   RAM: 2510                       D˜SK: 0,1382973
972     CPU: 7,084529                   RAM: 2513                       D˜SK: 7,155166
973     CPU: 7,249187                   RAM: 2516                       D˜SK: 5,052582
974     CPU: 6,592664                   RAM: 2516                       D˜SK: 1,786922
975     CPU: 9,772874                   RAM: 2509                       D˜SK: 0,4200661
976     CPU: 7,694701                   RAM: 2512                       D˜SK: 0,09132711
977     CPU: 10,77103                   RAM: 2515                       D˜SK: 0,02688359
978     CPU: 2,60306                    RAM: 2509                       D˜SK: 0,147736
979     CPU: 7,689864                   RAM: 2511                       D˜SK: 0,05027088
980     CPU: 2,30601                    RAM: 2513                       D˜SK: 1,662816
981     CPU: 6,314664                   RAM: 2518                       D˜SK: 0,02631295
982     CPU: 4,568582                   RAM: 2508                       D˜SK: 0,3669304
983     CPU: 4,122168                   RAM: 2512                       D˜SK: 0,1620864
984     CPU: 9,475907                   RAM: 2514                       D˜SK: 0,1396111
985     CPU: 3,949659                   RAM: 2516                       D˜SK: 0,02671041
986     CPU: 6,951788                   RAM: 2518                       D˜SK: 0,08064176
987     CPU: 7,711627                   RAM: 2518                       D˜SK: 0,1714207
988     CPU: 4,629161                   RAM: 2516                       D˜SK: 0,1540134
989     CPU: 7,601902                   RAM: 2509                       D˜SK: 0,6741488
990     CPU: 3,994381                   RAM: 2511                       D˜SK: 0,2541745
991     CPU: 5,742021                   RAM: 2511                       D˜SK: 0,6434514
992     CPU: 5,106984                   RAM: 2513                       D˜SK: 0,1615529
993     CPU: 6,104993                   RAM: 2517                       D˜SK: 0,4809916
994     CPU: 9,283629                   RAM: 2519                       D˜SK: 0,05886027
995     CPU: 6,181182                   RAM: 2515                       D˜SK: 0,08726942
996     CPU: 8,709691                   RAM: 2511                       D˜SK: 0,02799249
997     CPU: 11,52015                   RAM: 2515                       D˜SK: 0,3662412
998     CPU: 6,767483                   RAM: 2518                       D˜SK: 13,73999
999     CPU: 5,645568                   RAM: 2520                       D˜SK: 0,09226044
1000    CPU: 2,377743                   RAM: 2521                       D˜SK: 0,03440932
